shortcode,media,caption,comments,likes,username
B2Uu0lkBvco,https://instagram.fclj2-1.fna.fbcdn.net/vp/eceaba87a67c6b4771de3b6565ff699d/5E1B821A/t51.2885-15/e35/p1080x1080/68696359_464691284083739_6222831767564840697_n.jpg?_nc_ht=instagram.fclj2-1.fna.fbcdn.net&_nc_cat=111,"When my home was tidy, there was not a pot of paint in sight and I was in my fave @motherofpearl autumn garbs for a winter shoot despite the heatwave! 
This week marks the release of my second lot of cookery class dates which I’ll be hosting right here on October 5th - link in profile. It’s also my second week of trying out the @ossaorganic gut reset... in all truth my skin hasn’t been this good in years (I’m reeling with excitement) and today I ventured out makeup free, which is a biggie for me and I’m feeling so good for it. Next up, we’re holidaying... it’s finally happening! 🤸‍♀️ 🤸‍♀️🤸‍♀️🤸‍♀️",130,1538,annabarnettcooks
B2UuKuSAhmh,https://instagram.fclj2-1.fna.fbcdn.net/vp/58cd09782720f40403ce7a6c52923ce1/5D84D8AB/t51.2885-15/sh0.08/e35/s640x640/68941454_153437902394945_2365086131828511478_n.jpg?_nc_ht=instagram.fclj2-1.fna.fbcdn.net&_nc_cat=105,"Slow-mo tomatillo!
-
#foodphotography #instafood #foodstagram #motion #sony #directing #advertising #artdirection #arri #bts #slowmo #motiondesign #foodporn #foodie",0,71,stevehansenimages
B2Uv0a1lOV3,https://instagram.fclj2-1.fna.fbcdn.net/vp/ff761b0670551b5e51e7475cec80a282/5E3C0B06/t51.2885-15/e35/68725827_179209969787026_7502057204104295826_n.jpg?_nc_ht=instagram.fclj2-1.fna.fbcdn.net&_nc_cat=110,VEGAN LASAGNE ON @Ryanair flights!!!! ✈️ 🙌🏻 Game changer 👊🏻 📷: @uk_vegans,42,1631,accidentallyveganuk
B2VA5DYHhkn,https://instagram.fclj2-1.fna.fbcdn.net/vp/42523aea9b57081891578ab7c1169d5f/5E352417/t51.2885-15/e35/p1080x1080/69873131_2415663968511442_507030617466815528_n.jpg?_nc_ht=instagram.fclj2-1.fna.fbcdn.net&_nc_cat=110,very best #VEGAN HAND-PULLED NOODLES 🥢🌶🔥🔥🔥 with mock duck & 🍄 from @veryfreshnoodles in @chelseamarketny!! They make the noodle fresh in front of you✨ (beware: spicy!!🥵),363,9009,chefchloe
B2VC13sHM5y,https://instagram.fclj2-1.fna.fbcdn.net/vp/e080b600c8c95154f30e1bcc49053ef9/5E02E240/t51.2885-15/fr/e15/p1080x1080/70785782_158376265221024_2700874179989349101_n.jpg?_nc_ht=instagram.fclj2-1.fna.fbcdn.net&_nc_cat=100,"Look at this stunner of a salad! 😍💃🏻This salad came to be by accident. In a state of impending hanger, I threw together the leftovers scavenged from my fridge: fresh arugula, cooked wild rice, baked sweet potato fries (why not?), and ginger dressing. I topped it with the leftover toasted nuts and seeds. This is a seriously large salad that makes great leftovers. Be sure to store the salad and dressing separately if you intend to have leftovers that last for several days. 👏👏⁠
⁠
Recipe at cookieandkate.com! Search ""sweet potato & arugula salad."" Or click the link in my bio! #cookieandkate #glutenfree #vegetarian #sweetpotatoes #arugula #salads #buzzfeedfood #salad #huffposttaste #f52grams #healthyeating #yahoofood #forkfeed #thekitchn #mealprep",82,4687,cookieandkate
B2W-Mx0IfuA,https://instagram.fclj2-1.fna.fbcdn.net/vp/bcea82a679beabbfd2b37611c0757cc8/5D84947E/t51.2885-15/sh0.08/e35/c0.280.720.720a/s640x640/70286624_130671674886654_5963997644867335800_n.jpg?_nc_ht=instagram.fclj2-1.fna.fbcdn.net&_nc_cat=106,🤩Wondering how to make really healthy Ice cream? Try this recipe out! The protein used is from @vivolife ✌🏼 You can use my code JVFIVE to save cash & support me🙏🏼,39,2138,jonvenus
B2WHFbkHehl,https://instagram.fclj2-1.fna.fbcdn.net/vp/056a4595bdfccea7ccf9776754d639e2/5E369695/t51.2885-15/e35/p1080x1080/69806920_523849185036646_8237197003078577895_n.jpg?_nc_ht=instagram.fclj2-1.fna.fbcdn.net&_nc_cat=110,"Quietly dreaming of earning an income as a food photographer?🤫🔥🥳
.
.
.
What does it REALLY take to go from a desk job to working as a food photographer or content creator? 🤔✨Or do you love what you do already and just want to explore making food photography and recipe development your side hustle?💓
.
.
.
Today on stories I share how two former #foodphotography students of mine are making it happen for themselves ✨✨✨✨. And explain how immersing yourself in a food photography course can help you inch closer to your dream. 💫
.
.
.
If you want to make your dream of shooting for restaurants or brands you love happen, if you want feedback on your work to date and grow in confidence and know-how, then my Autumn online food photography course may be for you 💪🏼! There are just 2!!!! spots left and registration closes soon! 🏃🏽‍♀️🏃🏻‍♂️🏃🏼‍♀️
.
.
.
.
Head to stories, my bio or my IG highlight called E-COURSE for a quick swipe up to all the info you need. OR copy the link below into your browser. Can’t wait to hear from you 💓💓💓.
.
.
.
.
IMAGE INFO: Shot of the #vegan selection at soon-to-open trendy Sri Lankan restaurant @kolamba.ldn in Soho (this post is not sponsored). Assistant @healthysutra .
.
.
.
.
https://thelittleplantation.co.uk/blog/online-food-styling-ecourse-photography
.
.
.
.
.
#eatcaptureshare #eattherainbow #bbcgoodfood #whatveganseat #foodstyling #vegan #thelittleplantation #lovetrumpshate #vegansofig #vegansofinstagram #healthyliving #foodandwine #calledtobecreative #creativityfound #eattheworld #feedfeedvegan #bombesquad #eatmoreplants #flatlayforever #veganuk #lifeandthyme #bestofvegan #veganuk #plantbased #poweredbyplants",0,2231,thelittleplantation
B2WMfmZDpWZ,https://instagram.fclj2-1.fna.fbcdn.net/vp/2425a42796491c59c161e5bcad17ec30/5E1D6FC9/t51.2885-15/e35/s1080x1080/69713557_1153774901500055_8587831694462359672_n.jpg?_nc_ht=instagram.fclj2-1.fna.fbcdn.net&_nc_cat=111,"This squishy little face making me the happiest mama around 🥰🥰🥰 Playtime, cuddles and a sunny park walk with ones of our friends and her little one, now work time 🤓🤓🤓",389,37374,deliciouslyella
B2WUl9DjSNW,https://instagram.fclj2-1.fna.fbcdn.net/vp/8155c4af29f5eeb6425e7b5abdcacaa9/5E175865/t51.2885-15/e35/p1080x1080/69374145_2568526000100623_2484195660540282328_n.jpg?_nc_ht=instagram.fclj2-1.fna.fbcdn.net&_nc_cat=107,"Sharing the love on a sunny Friday - who wants a box of all our snacks? 🙋🏻‍♀️ We’ll send five out to you guys, just let us know if you want one below and don’t forget to check our stories today for all our September promos, including £1 nut butter balls and 1/3 of our whole range 🥰❤️🎉 P.S send outs are UK only 😘",5356,13845,deliciouslyella
B2Wj1LWgOGC,https://instagram.fclj2-1.fna.fbcdn.net/vp/31ee22a584bdf761ecaef39c56581bd4/5D8558CE/t51.2885-15/sh0.08/e35/s640x640/68834064_378537699722814_8493725580210582773_n.jpg?_nc_ht=instagram.fclj2-1.fna.fbcdn.net&_nc_cat=106,"Celebrate the weekend with these DECADENT 7-Layer Bars🤸🏼‍♀️🤸🏽‍♂️! Salty, sweet, GOOEY, they're the perfect party dessert. You may not want to share🤫🍫🥥! Just 10 INGREDIENTS required! Grab the LINK in our bio now! #7layer #healthydessert #plantbased⁠⠀
⁠⠀
⁠⠀",0,15395,minimalistbaker
B2WmTEFIfvy,https://instagram.fclj2-1.fna.fbcdn.net/vp/58746c0c4875cfe024f7ca64818dd153/5E3BEF37/t51.2885-15/e35/p1080x1080/70864721_456477448275608_1074357162083517531_n.jpg?_nc_ht=instagram.fclj2-1.fna.fbcdn.net&_nc_cat=108,"Have you ever tried making sweet potato tortillas? These tortilla breads are THE BOMB and they’re only 3 ingredients 🙌🏻🧡 Adding mashed sweet potatoes to a simple spelt dough makes the tortillas softer and more flavorful than regular ones. It does take a little time to roll them, but it’s really easy and will definitely up-level your taco game 🌮🌮🌮 Plan it for a weekend when you wanna eat something special 👌🏼 Recipe below!
•
Sweet Potato Tortillas
makes ~7 tortilla breads
•
3 medium sweet potatoes
4-5 dl (1 2/3 - 2 cups) fine spelt flour
1 tsp salt
•
Method:
1.  Set oven to 200’C/390’F. Prick holes into the potatoes and roast for 45 min-1 hour or until completely cooked through. Let cool a bit.
2.  Remove skins from the potatoes and place in a bowl. Mash them together with the salt. Add the spelt flour, little by little, and work it in. Use your hands or a spatula. When you have a workable dough, divide it into 7-8 pieces. On a floured surface, roll out to ~3mm thin tortilla breads. Add more flour as needed.
3.  Toast the tortilla bread (one by one) in a dry, hot skillet on both sides until it’s got a bit of color. Carefully not to burn as they toast really fast! Place under a clean kitchen towel and spray with a little water. This step is essential, as it makes the tortillas soft enough to wrap around your filling. Repeat with the rest of the dough, removing any excess flour in the pan between rounds.
4. Serve with taco filling of choice!
•
recipe originally developed for @electrolux ✌🏽",0,1691,cashewkitchen
B2WtQyPA0kG,https://instagram.fclj2-1.fna.fbcdn.net/vp/de6cea21c656831228724f1cae418f28/5E3C79C7/t51.2885-15/e35/p1080x1080/69140644_236256233957339_106787933094502651_n.jpg?_nc_ht=instagram.fclj2-1.fna.fbcdn.net&_nc_cat=111,GUYS!! I have a problem!! I ate almost the entire cheesecake on my own last night. And I just cut another slice! Send help!!! #bakewithshivesh #overeatwithshivesh #getfatwithshivesh #zerocontrolwithshivesh #pink #cheesecake #yum #food #blog #desserts,267,4411,shivesh17
B2WwHcdD6Qg,https://instagram.fclj2-1.fna.fbcdn.net/vp/6b14aa19ae8029f489ecc35244772e13/5D84D494/t51.2885-15/e15/c0.90.720.720a/s640x640/68898608_177182869992676_9214763187404746983_n.jpg?_nc_ht=instagram.fclj2-1.fna.fbcdn.net&_nc_cat=104,"😄💦 Look how happy she is! ⁠
⁠
Just because pigs like to soak in mud, doesn't mean they're dirty animals. They use the mud to thermoregulate, keep the bugs away and protect their skin from sunburn.⁠
⁠
On the contrary, pigs tend to be very clean animals. They keep their “bathroom"" as far away as possible from the areas where they eat and drink.⁠
⁠
Love pigs. Go vegan! 💚 Link in our bio.⁠
⁠
🙏 @boochaces⁠
⁠
⁠
⠀⁠
⁠
⁠
⁠
⁠
⁠
.⠀⁠
.⠀⁠
.⁠
#Veganuary #Veganuary2020⁠
#Vegan #Vegans #PlantBased #CrueltyFree #VeganForLife #VeganAF #VeganMovement #VegansOfInstagram #VeganLife #VeganLifestyle #VeganForTheAnimals #VeganForHealth #VeganForThePlanet #VeganForTheEnvironment #VeganForEverything ⁠
#GoVegan #TryVegan ⁠
#VeganShare #VegansOfIg #Pigs #CutePigs #AnimalSanctuary",30,1211,weareveganuary
B2XDlVcjk2i,https://instagram.fclj2-1.fna.fbcdn.net/vp/f8ea628fdd1f65ee0ee78d77ff1de9eb/5DFF051B/t51.2885-15/e35/p1080x1080/69024258_2410044319270877_4578646488920752285_n.jpg?_nc_ht=instagram.fclj2-1.fna.fbcdn.net&_nc_cat=105,"NEW 🌟 This Kimchi Ramen Salad is the *perfect* combination of crunchy cabbage, bouncy noodles, and tangy kimchi 😛 Plus it all comes together in only 20 MINUTES 👏🏼👏🏼👏🏼⁣
⁣
Tap the link in my bio or head over to https://frommybowl.com/cooked-ramen-noodle-salad-kimchi/ to get the full recipe details 🥗 And let me know if you’d like to see more recipes using kimchi in the comments below! 👇🏼 #FromMyBowl",65,4823,frommybowl
B2XDxyaCmSq,https://instagram.fclj2-1.fna.fbcdn.net/vp/dd648d13accaced762cce60f9181e0a4/5E077054/t51.2885-15/e35/s1080x1080/70429924_1386825268148729_3425824863864580758_n.jpg?_nc_ht=instagram.fclj2-1.fna.fbcdn.net&_nc_cat=1,"‪School strike week 56.‬
‪Washington DC. #FridaysForFuture #ClimateStrike #schoolstrike4climate ‬",4030,532765,gretathunberg
B2XFTo_gOVq,https://instagram.fclj2-1.fna.fbcdn.net/vp/e3149e962006a7d6a581eced2a3d7104/5E1D9B0E/t51.2885-15/e35/p1080x1080/69045442_106722557269764_5322805400402692305_n.jpg?_nc_ht=instagram.fclj2-1.fna.fbcdn.net&_nc_cat=100,"with lyme it’s impossible to know how i’ll feel one day to the next.

mid air on the flight home yesterday, i experienced a newer lyme symptom of mine (we’ll get into that another day), and had a full blown panic attack in the airplane bathroom.

my heart started racing, the walls felt like they were caving in around me, and i completely blacked out.

i knew i could either stay in there and lose my mind, or try to get it together so i did everything i could to make the latter happen.

i looked into the mirror, regained my breath, called on my angels, and calmed myself down. i got back to my seat and laid down (whole row to myself 🙏🏻), and then it happened again- but much worse.

this time i broke out in full sweats and hives and all the color drained from my face. i was shaking like a leaf and my heart felt like it was on fire. it felt impossible to draw in a breath. again i had that familiar feeling of, “this is it. this is the end.”
.
i sat up and frantically gripped everything around me trying to find my sanity and calm. i fumbled with my phone and got a meditation on, and raggedly breathed my way back into my body.

in those moments, i am so grateful for my meditation and yoga practice. i knew that if i could focus on my breath, and get my mind off of the symptoms that spiraled me into the panic, i would be okay.

it was a ROUGH flight to say the least but today i am happy to be home, yet feeling all of the exhaustion and pains of lyme tenfold.

if you’ve ever felt this way, know you’re not alone. this too shall pass. ready for all of the rest and self care this weekend after that experience... so much love to you all. ✌🏻 #soulonfire #tbbmademedoit",188,3149,thebalancedblonde
B2XG8p4ggk4,https://instagram.fclj2-1.fna.fbcdn.net/vp/f988701305ceef57d7eaac17b258cef1/5D8474F7/t51.2885-15/sh0.08/e35/c0.80.720.720a/s640x640/69066621_692576281259651_7066143940581485675_n.jpg?_nc_ht=instagram.fclj2-1.fna.fbcdn.net&_nc_cat=111,"Feel the burrrrrn!😜⚡️🤸🏽‍♀️Heres a lil at home workout quickie for a dose of energy and to  break a sweat! TO DO~Tag a friend to challenge! 🤸🏽‍♀️⚡️💦 If you don’t have a baby Nalu as a weight and trainer  and to laugh at you the whole time haha you can use any weight or bag of rice or can add bands is amazing if you want really feel it in the legs and booty, can use  for all these moves! This was fun to film! Would you like more of these?? Workout Recipe 😜 PS I got these moves from @dogpound (probably not the right names for them tho!) 10 reps 3-4 rounds 
Frog jumps hop squats
Fire hydrant leg kick
Long leg pulse
Squat (add a jump for extraness)
Boat twist 
Cuddles 
Repeat! 
What are you liking to do these days?!
Im trying to learn Pilates these days from @sunsetbeachpilates which I’m so grateful for! Pilates should be prescribed to woman after they give birth! Restoring the pelvic floor is so important for various of reasons. I’m all about trying to maintain Limberness and strength in a balanced way and so enjoy all sorts of gettin physical activities! One thing I want to try but have been I guess kinda nervous is boxing! Haha what about you?! PS how cute at these pants! They are made outta recycled water bottles by @indigoluna_store ! I’ll show u more  of their stuff in my stories! Such a cool sustainable brand. Anyway happy Friday!",732,41942,earthyandy
B2XGVtqFhiO,https://instagram.fclj2-1.fna.fbcdn.net/vp/1795dc80dcc387c237b17b47ac6e691b/5E379510/t51.2885-15/e35/68864176_500554660767376_3131478989539474220_n.jpg?_nc_ht=instagram.fclj2-1.fna.fbcdn.net&_nc_cat=104,@sainsburys vegan cheddar Kievs 🧀🧀🧀 📷: @mybigfatveganheaven,383,5992,accidentallyveganuk
B2XG_76AqOY,https://instagram.fclj2-1.fna.fbcdn.net/vp/3d7cd74b71abc2eb03c3ed574374e5f2/5D8451E9/t51.2885-15/sh0.08/e35/s640x640/68873930_156400055554510_5896504490916776710_n.jpg?_nc_ht=instagram.fclj2-1.fna.fbcdn.net&_nc_cat=110,"Grapes 🍇 slow-mo!
-
#foodphotography #instafood #foodstagram #slowmo #slowmotion #120fps #nomnom #foodie #foodporn #director #advertising #artdirection #foodstyling #westcott #skylux #sony",2,106,stevehansenimages
B2XLBETl1tZ,https://instagram.fclj2-1.fna.fbcdn.net/vp/1b344798c41839cd19bf89542e4b6ef6/5DFEC14C/t51.2885-15/fr/e15/s1080x1080/69518382_126923868640061_2408362473104873718_n.jpg?_nc_ht=instagram.fclj2-1.fna.fbcdn.net&_nc_cat=105,"🦊💔 85% of the fur industry’s skins come from animals who were held captive on fur factory farms and kept in deplorable conditions.⁠
⁠
Fur farming was banned in the UK in 2000, but since then it’s estimated Britain has imported animal fur worth more than £650m from foreign fur farms. 😠⁠
⁠
Double tap if you agree that both fur farming and importing fur should be banned! ⁠
⁠
⁠
⁠
⁠
⁠
⠀⁠
⁠
⁠
⁠
⁠
⁠
.⠀⁠
.⠀⁠
.⁠
#Veganuary #Veganuary2020⁠
#Vegan #Vegans #PlantBased #CrueltyFree #VeganForLife #VeganAF #VeganMovement #VegansOfInstagram #VeganLife #VeganLifestyle #VeganForTheAnimals #VeganForHealth #VeganForThePlanet #VeganForTheEnvironment #VeganForEverything ⁠
#GoVegan #TryVegan ⁠
#VeganShare #VegansOfIg #FurFree #BanFur #FoxFur  #Fox #Foxes #CrueltyFreeFashion #WhatVegansWear #VeganFashion",24,2306,weareveganuary
